uid,city,列1,year,各省环保项目信贷总额(亿元),各省信贷总额(亿元),绿色信贷,绿色债券发行总额（亿元),所有债券发行总额（亿元）,绿色债券,环境污染治理投资亿元,GDP（亿元）,绿色投资,财政环境保护支出（亿元）,总保费支出（亿元）,绿色保险,碳交易用能权交易排污权交易亿元,权益市场交易总额亿元,绿色权益,绿色基金总市值亿元,所有基金总市值亿元,绿色基金,碳排放量(万吨),GDP（亿元）2,碳金融,绿色金融指数
,辽宁省,,2021,249.270,5258.370,0.047,792.250,5211.820,0.152,2328.990,27584.100,0.084,80.390,3563.770,0.023,448.760,5935.140,0.076,37.770,529.950,0.071,48298.000,27584.100,1.751,0.339
,辽宁省,,2022,251.860,5303.370,0.047,795.920,5214.270,0.153,2363.100,28975.100,0.085,81.050,3655.210,0.022,463.220,5949.110,0.078,38.200,536.920,0.071,42352.801,28975.100,1.462,0.358
,辽宁省,,2023,256.500,5350.150,0.048,810.300,5380.450,0.151,2390.010,30209.400,0.083,82.520,3661.330,0.023,474.880,5979.580,0.079,39.270,543.060,0.072,36407.602,30209.400,1.205,0.388
,重庆市,,2000,54.990,2185.220,0.025,173.430,2385.580,0.073,537.340,1589.340,0.338,23.200,1505.560,0.015,109.390,2884.960,0.038,8.500,256.240,0.033,20796.000,1589.340,13.085,0.418
,重庆市,,2001,57.150,2577.330,0.022,184.530,2510.210,0.074,624.680,1765.680,0.354,26.830,1393.060,0.019,100.630,2689.350,0.037,8.350,250.630,0.033,22852.199,1765.680,12.942,0.299
,重庆市,,2002,57.000,2351.250,0.024,193.430,2559.510,0.076,598.880,1990.010,0.301,29.180,1776.540,0.016,116.330,2809.060,0.041,8.760,264.390,0.033,26312.000,1990.010,13.222,0.279
,重庆市,,2003,69.870,2807.410,0.025,212.470,2587.520,0.082,693.380,2272.820,0.305,30.080,1650.410,0.018,124.550,3045.990,0.041,9.450,261.210,0.036,24752.600,2272.820,10.891,0.298
,重庆市,,2004,81.860,2905.490,0.028,220.270,2768.740,0.080,688.890,2692.810,0.256,34.250,1538.460,0.022,132.370,3290.350,0.040,10.230,290.110,0.035,28204.801,2692.810,10.474,0.235
,重庆市,,2005,82.700,2972.770,0.028,208.070,2540.660,0.082,843.330,3467.720,0.243,33.100,1899.560,0.017,140.470,3452.330,0.041,9.600,266.030,0.036,28030.000,3467.720,8.083,0.156
,重庆市,,2006,85.720,3063.720,0.028,290.000,3192.530,0.091,838.000,3907.230,0.214,36.720,1768.860,0.021,179.360,3730.110,0.048,11.910,292.210,0.041,26416.000,3907.230,6.761,0.331
,重庆市,,2007,107.030,3136.200,0.034,302.870,3213.490,0.094,986.310,4676.130,0.211,38.620,1924.770,0.020,185.230,3972.630,0.047,13.850,326.900,0.042,31671.000,4676.130,6.773,0.321
,重庆市,,2008,86.030,2919.000,0.029,315.340,3375.300,0.093,954.630,5793.660,0.165,52.930,2150.270,0.025,194.990,3967.380,0.049,14.170,340.060,0.042,31606.400,5793.660,5.455,0.165
,重庆市,,2009,131.000,3742.660,0.035,353.550,3312.250,0.107,1292.930,6530.010,0.198,50.050,1910.260,0.026,213.180,4161.670,0.051,16.270,339.260,0.048,31940.600,6530.010,4.891,0.309
,重庆市,,2010,104.930,3246.790,0.032,370.650,3566.320,0.104,1320.880,7925.580,0.167,69.010,2268.730,0.030,209.330,3976.410,0.053,15.110,326.440,0.046,30126.000,7925.580,3.801,0.209
,重庆市,,2011,108.990,3191.430,0.034,329.370,3240.720,0.102,1052.580,10011.400,0.105,100.810,2003.570,0.050,236.700,4269.990,0.055,17.190,362.050,0.047,36282.398,10011.400,3.624,0.165
,重庆市,,2012,142.990,3870.230,0.037,388.410,3496.380,0.111,1464.850,11409.600,0.128,128.690,2640.240,0.049,232.330,4253.390,0.055,17.260,337.260,0.051,33433.602,11409.600,2.930,0.275
,重庆市,,2013,172.240,4131.910,0.042,476.080,4019.650,0.118,1308.910,12783.300,0.102,114.550,2707.060,0.042,279.730,4512.480,0.062,18.210,353.030,0.052,39085.199,12783.300,3.058,0.381
,重庆市,,2014,182.350,4288.490,0.043,544.340,4311.610,0.126,1780.600,14262.600,0.125,105.510,2751.340,0.038,313.380,4982.100,0.063,21.430,396.030,0.054,36271.199,14262.600,2.543,0.387
,重庆市,,2015,171.670,4132.490,0.042,432.690,3588.570,0.121,1321.210,15717.300,0.084,140.730,2555.270,0.055,280.910,4352.780,0.065,21.120,419.060,0.050,37261.000,15717.300,2.371,0.251
,重庆市,,2016,171.330,4181.910,0.041,590.400,4538.780,0.130,2173.840,17740.600,0.123,136.200,3132.680,0.043,362.010,5469.330,0.066,27.480,455.780,0.060,41551.199,17740.600,2.342,0.321
,重庆市,,2017,190.910,4379.170,0.044,552.280,4315.460,0.128,1892.390,19424.700,0.097,154.950,2596.800,0.060,346.100,5042.380,0.069,25.430,422.950,0.060,41906.199,19424.700,2.157,0.324
,重庆市,,2018,220.470,4595.050,0.048,595.270,4584.510,0.130,2122.950,20363.200,0.104,160.190,3110.400,0.052,400.470,5525.090,0.072,25.500,418.400,0.061,41838.000,20363.200,2.055,0.318
,重庆市,,2019,210.910,4938.600,0.043,666.470,4891.670,0.136,1958.950,23605.800,0.083,172.950,3276.480,0.053,402.250,5593.230,0.072,30.140,473.580,0.064,42237.000,23605.800,1.789,0.258
,重庆市,,2020,212.310,4853.660,0.044,615.580,4415.400,0.139,1824.710,25002.800,0.073,179.710,3230.890,0.056,419.760,5664.620,0.074,27.940,434.810,0.064,42536.000,25002.800,1.701,0.274
,重庆市,,2021,232.460,4847.230,0.048,709.440,4952.640,0.143,2500.110,27894.000,0.090,163.750,3016.340,0.054,401.350,5346.640,0.075,30.700,470.030,0.065,47945.398,27894.000,1.719,0.288
,重庆市,,2022,233.660,4946.800,0.047,726.580,5088.180,0.143,2574.850,29129.000,0.092,164.030,3103.480,0.053,408.420,5521.160,0.074,31.720,470.750,0.067,42361.199,29129.000,1.454,0.291
,重庆市,,2023,238.830,5100.820,0.047,747.750,5212.370,0.143,2651.560,30145.800,0.094,168.470,3182.330,0.053,418.930,5575.400,0.075,32.320,471.150,0.069,36777.000,30145.800,1.220,0.320
,陕西省,,2000,51.370,2178.810,0.024,159.120,2200.190,0.072,577.040,1660.920,0.347,29.730,1514.980,0.020,104.360,2911.920,0.036,7.450,232.680,0.032,23180.000,1660.920,13.956,0.361
,陕西省,,2001,67.210,2706.770,0.025,176.200,2294.680,0.077,604.290,2010.620,0.301,29.380,1759.580,0.017,117.870,2960.930,0.040,7.860,242.810,0.032,21441.000,2010.620,10.664,0.373
,陕西省,,2002,62.580,2364.310,0.026,211.310,2798.270,0.076,639.540,2253.390,0.284,42.540,1546.060,0.028,119.940,3054.620,0.039,8.470,257.290,0.033,23654.400,2253.390,10.497,0.352
,陕西省,,2003,62.960,2351.830,0.027,206.030,2646.740,0.078,735.110,2587.720,0.284,42.920,1645.530,0.026,131.350,3129.040,0.042,8.590,239.970,0.036,25571.400,2587.720,9.882,0.339
,陕西省,,2004,90.400,3080.300,0.029,259.140,3034.320,0.085,885.270,3175.580,0.279,42.600,1972.020,0.022,165.940,3631.570,0.046,11.450,294.710,0.039,24763.199,3175.580,7.798,0.411
,陕西省,,2005,83.430,2788.280,0.030,254.820,3007.590,0.085,731.870,3933.720,0.186,46.640,1632.520,0.029,142.370,3346.840,0.043,10.390,272.500,0.038,26200.000,3933.720,6.660,0.314
,陕西省,,2006,91.710,3106.320,0.030,244.010,2787.590,0.088,805.750,4743.610,0.170,44.410,1983.290,0.022,153.490,3561.510,0.043,11.710,284.620,0.041,26915.199,4743.610,5.674,0.235
,陕西省,,2007,100.560,3117.630,0.032,267.180,2909.640,0.092,997.370,5757.290,0.173,48.750,1940.510,0.025,183.370,3908.560,0.047,12.340,308.050,0.040,27491.400,5757.290,4.775,0.262
,陕西省,,2008,110.940,3342.740,0.033,339.260,3353.460,0.101,915.590,7314.580,0.125,58.720,2006.120,0.029,188.480,3636.130,0.052,14.480,345.760,0.042,32205.600,7314.580,4.403,0.327
,陕西省,,2009,139.600,3743.870,0.037,380.530,3625.830,0.105,1065.940,8169.800,0.130,79.500,2456.150,0.032,236.340,4221.660,0.056,15.460,332.760,0.046,30554.400,8169.800,3.740,0.389
,陕西省,,2010,108.920,3186.050,0.034,321.030,3239.620,0.099,1070.710,10123.500,0.106,82.880,2122.590,0.039,187.950,3779.660,0.050,16.240,368.240,0.044,32070.000,10123.500,3.168,0.149
,陕西省,,2011,129.810,3577.760,0.036,388.480,3660.090,0.106,1257.580,12512.300,0.101,96.130,2180.620,0.044,223.900,4067.910,0.055,19.010,379.520,0.050,31700.600,12512.300,2.534,0.249
,陕西省,,2012,134.380,3707.100,0.036,409.150,3534.340,0.116,1632.390,14453.700,0.113,94.140,2263.250,0.042,268.420,4518.880,0.059,20.320,387.850,0.052,34361.602,14453.700,2.377,0.342
,陕西省,,2013,131.300,3598.200,0.036,416.220,3834.100,0.109,1245.530,16205.500,0.077,109.770,2073.870,0.053,255.860,4416.190,0.058,19.600,394.710,0.050,36379.199,16205.500,2.245,0.160
,陕西省,,2014,169.120,4008.740,0.042,490.300,4047.330,0.121,1612.250,17689.900,0.091,112.510,2458.520,0.046,324.330,4931.150,0.066,21.150,394.050,0.054,39814.000,17689.900,2.251,0.372
,陕西省,,2015,145.350,3799.210,0.038,480.000,3866.420,0.124,1678.330,18021.900,0.093,150.770,2344.020,0.064,290.560,4534.740,0.064,21.700,390.420,0.056,36757.000,18021.900,2.040,0.318
,陕西省,,2016,184.950,4422.280,0.042,467.950,3822.460,0.122,1583.560,19399.600,0.082,126.790,2726.110,0.047,303.450,4972.660,0.061,25.170,427.180,0.059,42127.199,19399.600,2.172,0.249
,陕西省,,2017,157.640,3846.870,0.041,528.600,4250.600,0.124,1871.920,21898.800,0.085,162.520,2931.240,0.055,288.040,4571.300,0.063,25.150,445.630,0.056,38924.000,21898.800,1.777,0.184
,陕西省,,2018,177.790,4173.920,0.043,662.070,4950.250,0.134,1956.640,24438.300,0.080,176.020,2710.930,0.065,406.350,5501.570,0.074,30.050,483.230,0.062,42035.602,24438.300,1.720,0.324
,陕西省,,2019,188.560,4475.890,0.042,598.710,4618.050,0.130,1756.220,25793.200,0.068,245.480,2382.060,0.103,340.920,4939.270,0.069,26.390,437.460,0.060,40497.602,25793.200,1.570,0.201
,陕西省,,2020,220.720,4806.850,0.046,640.920,4872.840,0.132,2187.840,26181.900,0.084,190.340,2484.900,0.077,370.140,5575.130,0.066,27.010,463.580,0.058,40784.000,26181.900,1.558,0.165
,陕西省,,2021,212.900,4737.990,0.045,597.980,4407.390,0.136,2132.000,29801.000,0.072,176.250,2671.970,0.066,409.800,5760.280,0.071,26.880,439.420,0.061,44804.801,29801.000,1.503,0.180
,陕西省,,2022,217.010,4778.920,0.045,598.980,4475.380,0.134,2144.790,32772.700,0.070,181.140,2760.860,0.066,418.080,5781.710,0.072,27.190,451.990,0.060,48249.602,32772.700,1.472,0.168
,陕西省,,2023,223.230,4789.790,0.047,617.610,4508.820,0.137,2169.970,33786.100,0.071,182.440,2772.580,0.066,423.300,5793.720,0.073,27.490,455.640,0.060,51694.402,33786.100,1.530,0.215
,青海省,,2000,53.680,2373.670,0.023,168.920,2417.810,0.070,438.850,263.590,1.665,6.820,1479.030,0.005,93.800,2643.160,0.035,7.090,218.140,0.033,4472.000,263.590,16.966,0.396
,青海省,,2001,55.450,2290.800,0.024,171.270,2309.490,0.074,611.300,300.130,2.037,10.220,1372.610,0.007,98.480,2721.180,0.036,8.670,258.590,0.034,6321.000,300.130,21.061,0.474
,青海省,,2002,68.530,2568.550,0.027,185.830,2395.960,0.078,684.470,340.650,2.009,14.350,1700.060,0.008,126.940,3225.690,0.039,9.010,249.190,0.036,6864.000,340.650,20.150,0.568
,青海省,,2003,80.110,2853.050,0.028,220.720,2658.870,0.083,760.660,390.200,1.949,18.150,1530.890,0.012,151.580,3502.340,0.043,10.480,296.040,0.035,8082.200,390.200,20.713,0.570
,青海省,,2004,87.540,2848.300,0.031,236.920,2795.520,0.085,855.580,466.100,1.836,16.280,1929.530,0.008,158.090,3368.830,0.047,11.640,282.740,0.041,9091.200,466.100,19.505,0.649
,青海省,,2005,69.700,2678.760,0.026,259.270,3056.020,0.085,860.490,543.320,1.584,16.550,1860.250,0.009,162.890,3481.660,0.047,12.400,310.650,0.040,9385.000,543.320,17.273,0.422
,青海省,,2006,100.820,3089.770,0.033,315.040,3298.080,0.096,982.030,648.500,1.514,18.000,1837.650,0.010,170.380,3441.640,0.050,11.550,289.380,0.040,5699.200,648.500,8.788,0.617
,青海省,,2007,89.500,3073.090,0.029,330.570,3375.980,0.098,872.900,797.350,1.095,18.980,2054.540,0.009,191.290,3990.480,0.048,15.780,344.750,0.046,10378.800,797.350,13.017,0.426
,青海省,,2008,98.380,2944.690,0.033,294.280,3086.080,0.095,984.700,1018.620,0.967,19.550,2039.930,0.010,190.320,3678.390,0.052,13.280,315.940,0.042,9525.600,1018.620,9.351,0.371
,青海省,,2009,128.460,3640.600,0.035,385.770,3665.990,0.105,1261.810,1081.270,1.167,28.980,2138.540,0.014,219.600,4208.360,0.052,16.270,343.010,0.047,8810.200,1081.270,8.148,0.466
,青海省,,2010,111.590,3437.890,0.032,382.190,3603.400,0.106,1399.680,1350.430,1.036,36.150,1943.710,0.019,253.120,4452.250,0.057,19.110,374.190,0.051,6798.000,1350.430,5.034,0.489
,青海省,,2011,153.420,3953.750,0.039,404.600,3556.160,0.114,1404.320,1670.440,0.841,41.760,2044.930,0.020,229.400,4189.750,0.055,17.120,356.020,0.048,10341.600,1670.440,6.191,0.500
,青海省,,2012,141.770,3878.420,0.037,444.690,3989.900,0.111,1366.830,1893.540,0.722,43.990,2485.990,0.018,262.470,4467.260,0.059,18.500,376.830,0.049,9318.400,1893.540,4.921,0.401
,青海省,,2013,139.640,3581.920,0.039,492.590,4139.530,0.119,1370.540,2122.060,0.646,66.780,2259.970,0.030,284.510,4635.260,0.061,22.540,405.020,0.056,7675.800,2122.060,3.617,0.531
,青海省,,2014,143.820,3627.210,0.040,419.040,3765.560,0.111,1583.100,2303.320,0.687,56.730,2359.470,0.024,284.850,4643.590,0.061,20.140,407.510,0.049,9710.400,2303.320,4.216,0.378
,青海省,,2015,145.620,3579.140,0.041,432.290,3683.490,0.117,1227.790,2417.050,0.508,87.360,2135.070,0.041,273.350,4809.560,0.057,20.660,406.140,0.051,13727.000,2417.050,5.679,0.303
,青海省,,2016,141.830,3663.640,0.039,447.200,3803.710,0.118,1717.580,2572.490,0.668,73.410,2507.500,0.029,285.240,4649.220,0.061,20.140,370.860,0.054,7826.400,2572.490,3.042,0.288
,青海省,,2017,177.530,4277.520,0.042,541.670,4101.620,0.132,1743.260,2624.830,0.664,60.930,2836.280,0.021,363.380,5448.830,0.067,30.840,477.440,0.065,7858.800,2624.830,2.994,0.499
,青海省,,2018,180.370,4497.460,0.040,548.490,4213.090,0.130,1454.610,2865.230,0.508,63.510,2659.480,0.024,329.330,5069.270,0.065,23.700,385.320,0.062,12046.000,2865.230,4.204,0.272
,青海省,,2019,195.370,4160.000,0.047,611.940,4583.350,0.134,1910.310,2965.950,0.644,69.380,3218.770,0.022,356.280,5177.180,0.069,23.660,417.700,0.057,14890.200,2965.950,5.020,0.431
,青海省,,2020,242.560,4936.470,0.049,586.900,4301.060,0.136,2241.240,3005.920,0.746,73.510,2530.040,0.029,413.820,5673.920,0.073,29.650,496.050,0.060,8752.000,3005.920,2.912,0.465
,青海省,,2021,249.730,4844.180,0.052,670.380,4707.670,0.142,2527.410,3346.600,0.755,72.170,2762.920,0.026,406.010,5298.620,0.077,30.840,465.670,0.066,10258.200,3346.600,3.065,0.615
,青海省,,2022,257.690,4887.220,0.053,688.750,4768.410,0.144,2598.750,3610.100,0.763,72.640,2767.630,0.026,409.880,5328.070,0.077,30.900,471.950,0.065,11180.400,3610.100,3.097,0.624
,青海省,,2023,264.360,5036.770,0.052,700.790,4817.270,0.145,2656.600,3799.100,0.779,74.780,2858.620,0.026,419.610,5352.210,0.078,31.850,477.420,0.067,12102.601,3799.100,3.186,0.662
,黑龙江省,,2000,55.760,2259.630,0.025,189.140,2542.580,0.074,572.040,3253.000,0.176,29.000,1470.540,0.020,114.480,3014.450,0.038,7.970,238.130,0.033,23356.000,3253.000,7.180,0.439
,黑龙江省,,2001,54.280,2180.460,0.025,153.520,2196.110,0.070,473.060,3390.130,0.140,37.240,1482.680,0.025,100.760,2690.050,0.037,6.800,220.330,0.031,24234.000,3390.130,7.148,0.247
,黑龙江省,,2002,63.220,2584.410,0.024,198.320,2611.100,0.076,558.500,3637.200,0.154,36.730,1672.260,0.022,104.400,2764.030,0.038,8.630,256.090,0.034,22096.801,3637.200,6.075,0.255
,黑龙江省,,2003,78.580,2760.940,0.028,237.750,2890.690,0.082,643.020,4057.400,0.158,40.240,1552.560,0.026,128.580,3168.520,0.041,9.920,268.420,0.037,24729.600,4057.400,6.095,0.393
,黑龙江省,,2004,72.050,2776.950,0.026,224.920,2745.540,0.082,730.390,4750.600,0.154,45.080,1642.220,0.027,128.430,3072.410,0.042,9.930,272.390,0.036,26716.801,4750.600,5.624,0.263
,黑龙江省,,2005,85.240,2710.450,0.031,238.170,2677.310,0.089,820.130,5513.700,0.149,42.630,2076.000,0.021,163.450,3421.870,0.048,12.730,310.540,0.041,25400.000,5513.700,4.607,0.413
,黑龙江省,,2006,74.400,2817.940,0.026,250.120,2928.750,0.085,753.770,6211.800,0.121,42.000,1937.800,0.022,152.990,3524.270,0.043,10.940,263.100,0.042,31153.199,6211.800,5.015,0.176
,黑龙江省,,2007,89.200,2839.880,0.031,291.780,3163.270,0.092,1052.780,7104.000,0.148,44.340,2208.240,0.020,187.060,3833.590,0.049,12.990,328.990,0.039,30261.600,7104.000,4.260,0.219
,黑龙江省,,2008,122.930,3588.710,0.034,321.870,3100.100,0.104,1066.510,8314.370,0.128,48.510,1890.790,0.026,190.450,3798.730,0.050,16.460,349.010,0.047,32121.600,8314.370,3.863,0.437
,黑龙江省,,2009,121.960,3690.750,0.033,391.430,3724.380,0.105,1232.290,8587.000,0.144,59.070,2003.730,0.029,241.430,4302.590,0.056,16.380,340.830,0.048,29348.000,8587.000,3.418,0.336
,黑龙江省,,2010,119.280,3548.390,0.034,390.720,3678.640,0.106,1216.470,10368.600,0.117,89.000,2583.340,0.034,224.170,4154.920,0.054,18.680,367.070,0.051,31410.000,10368.600,3.029,0.292
,黑龙江省,,2011,140.810,3744.010,0.038,430.920,3856.500,0.112,1183.630,12582.000,0.094,92.270,2572.320,0.036,237.180,4498.600,0.053,17.070,332.890,0.051,32345.400,12582.000,2.571,0.312
,黑龙江省,,2012,128.230,3417.860,0.038,417.990,3767.150,0.111,1196.580,13691.600,0.087,104.860,2457.680,0.043,262.230,4665.770,0.056,18.450,392.770,0.047,38348.801,13691.600,2.801,0.247
,黑龙江省,,2013,136.070,3575.210,0.038,463.540,4040.510,0.115,1328.190,14454.900,0.092,115.750,2270.610,0.051,266.520,4570.520,0.058,17.560,356.290,0.049,37745.398,14454.900,2.611,0.242
,黑龙江省,,2014,162.990,3878.050,0.042,522.260,4203.890,0.124,1759.930,15039.400,0.117,111.570,2437.830,0.046,306.960,4623.460,0.066,24.200,421.060,0.057,37318.398,15039.400,2.481,0.428
,黑龙江省,,2015,162.380,3969.000,0.041,550.140,4409.590,0.125,1752.020,15083.700,0.116,155.520,2483.040,0.063,267.040,4462.340,0.060,22.450,430.190,0.052,36463.000,15083.700,2.417,0.286
,黑龙江省,,2016,178.200,4288.420,0.042,482.970,4086.950,0.118,1810.810,15386.100,0.118,113.440,2678.810,0.042,257.850,4370.610,0.059,23.500,432.040,0.054,38505.602,15386.100,2.503,0.176
,黑龙江省,,2017,179.020,3957.010,0.045,535.470,4204.570,0.127,1736.170,15902.700,0.109,193.200,2798.640,0.069,327.950,5248.510,0.062,27.360,445.290,0.061,43630.398,15902.700,2.744,0.270
,黑龙江省,,2018,163.570,3964.230,0.041,532.570,4015.000,0.133,1725.190,16361.600,0.105,154.090,3008.320,0.051,324.840,4913.900,0.066,27.830,456.870,0.061,43669.602,16361.600,2.669,0.207
,黑龙江省,,2019,218.250,4698.380,0.046,632.330,4452.620,0.142,2365.250,13612.700,0.174,211.060,2699.050,0.078,376.020,5173.680,0.073,30.930,485.540,0.064,46433.398,13612.700,3.411,0.374
,黑龙江省,,2020,191.110,4540.200,0.042,647.910,4768.300,0.136,1974.340,13698.500,0.144,220.270,2538.090,0.087,398.400,5625.880,0.071,29.360,463.450,0.063,46264.000,13698.500,3.377,0.246
,黑龙江省,,2021,246.560,4889.900,0.050,616.300,4325.230,0.142,2206.840,14879.200,0.148,140.540,2662.390,0.053,383.110,5098.070,0.075,30.700,471.120,0.065,47929.000,14879.200,3.221,0.317
,黑龙江省,,2022,252.720,4964.740,0.051,632.350,4414.120,0.143,2277.870,15901.000,0.150,142.860,2669.280,0.054,386.610,5143.020,0.075,31.280,481.950,0.065,44293.199,15901.000,2.786,0.345
,黑龙江省,,2023,256.370,5093.410,0.050,646.360,4517.470,0.143,2311.870,15883.900,0.151,145.970,2683.480,0.054,390.020,5286.690,0.074,32.220,496.700,0.065,40657.398,15883.900,2.560,0.336
,,,,,,,,,,,,,,,,,,,,,,,,,
