uid,province_id,province,year,co2_emissions,gdp,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,Factor_1,Factor_2,Factor_3
6108,12,Shaanxi,2008,216817360,7256.7998,313,230,0.033,0.101,0.125,0.028999999,0.052000001,0.041999999,4.4029999,0.32699999,0,8.8896942,19.194567,-0.41525617,-0.44485435,-0.40031886,-0.33057427,-0.28022435,-0.29701865,-0.33613086,-0.68856108,0.004996119,-0.42179099,-0.35364583,-0.28587526
6109,12,Shaanxi,2009,233338480,8094.8999,609,364,0.037,0.105,0.13,0.032000002,0.056000002,0.046,3.74,0.389,0,8.9989891,19.268002,-0.34326857,-0.41258335,0.089545049,-0.16266374,-0.27000222,-0.20606707,-0.01365316,-0.32224753,-0.10179188,-0.055716153,-0.39604592,-0.26914054
6110,12,Shaanxi,2010,251726496,9973,788,547,0.034000002,0.098999999,0.106,0.039000001,0.050000001,0.044,3.168,0.149,0,9.2076368,19.343853,-0.29973552,-0.36851174,-0.27785265,-0.41452986,-0.31906855,0.006153103,-0.49736974,-0.50540429,-0.19392273,-0.44727117,-0.19472182,-0.41182455
6111,12,Shaanxi,2011,279156512,12320.1,1253,574,0.035999998,0.106,0.101,0.044,0.055,0.050000001,2.5339999,0.249,0,9.4189873,19.447283,-0.18664689,-0.36200938,-0.032921158,-0.12068596,-0.32929069,0.15773892,-0.09427274,0.044065997,-0.29603979,-0.046441194,-0.22434121,-0.40239164
6112,12,Shaanxi,2012,278889088,14311.5,1766,1052,0.035999998,0.116,0.113,0.041999999,0.059,0.052000001,2.3770001,0.34200001,0,9.568819,19.446325,-0.061884608,-0.24689342,-0.032921158,0.29909098,-0.30475754,0.097104572,0.22820497,0.22722276,-0.32132742,0.1949895,-0.21039207,-0.34091896
6113,12,Shaanxi,2013,296454496,16106.3,1949,1181,0.035999998,0.109,0.077,0.052999999,0.057999998,0.050000001,2.2449999,0.16,0,9.6869659,19.507404,-0.017378762,-0.21582657,-0.032921158,0.005247098,-0.37835702,0.43059346,0.14758539,0.044065997,-0.34258842,0.003234106,-0.028732175,-0.43357238
6114,12,Shaanxi,2014,293576352,17635.6,1834,1160,0.041999999,0.121,0.090999998,0.046,0.066,0.054000001,2.2509999,0.37200001,0,9.7776747,19.497648,-0.045346916,-0.22088397,0.70187467,0.50897962,-0.34973499,0.21837328,0.79254079,0.41037953,-0.34162202,0.65870726,-0.29233825,-0.30085286
6115,12,Shaanxi,2015,297184960,18188.301,1413,1589,0.037999999,0.124,0.093000002,0.064000003,0.064000003,0.056000002,2.04,0.31799999,0,9.8085337,19.509865,-0.14773469,-0.11756859,0.21201079,0.63491267,-0.34564614,0.76408243,0.63130224,0.59353632,-0.37560734,0.53746098,-0.098007433,-0.36633745
6116,12,Shaanxi,2016,295280448,19354.6,1736,1814,0.041999999,0.122,0.082000002,0.046999998,0.061000001,0.059,2.1719999,0.249,0,9.8706856,19.503437,-0.069180652,-0.063382208,0.70187467,0.55095738,-0.36813486,0.2486904,0.38944381,0.86827129,-0.35434636,0.6696496,-0.2341954,-0.30480027
6117,12,Shaanxi,2017,298113440,21776.1,3575,2315,0.041000001,0.124,0.085000001,0.055,0.063000001,0.056000002,1.777,0.184,0,9.9885683,19.512985,0.37806663,0.057272807,0.57940894,0.63491267,-0.36200157,0.49122781,0.55068266,0.59353632,-0.41796818,0.54996479,0.11223052,-0.31808916
6118,12,Shaanxi,2018,327794496,24354.801,3121,2424,0.043000001,0.134,0.079999998,0.064999998,0.074000001,0.061999999,1.72,0.324,0,10.100484,19.607897,0.26765323,0.083523095,0.82434088,1.0546899,-0.37222373,0.79439944,1.4374962,1.1430062,-0.42714906,1.1407681,-0.004454997,-0.25682214
6119,12,Shaanxi,2019,347842944,26214.5,3715,3517,0.041999999,0.13,0.068000004,0.103,0.068999998,0.059999999,1.5700001,0.20100001,0,10.174067,19.667261,0.4121148,0.3467485,0.70187467,0.88677877,-0.39675689,1.946452,1.0343989,0.95984948,-0.45130923,0.78950781,0.61365604,-0.36134464
6120,12,Shaanxi,2020,360443424,26297,3851,4841,0.046,0.132,0.083999999,0.077,0.066,0.057999998,1.558,0.16500001,0,10.17721,19.702845,0.44519019,0.66560525,1.1917386,0.97073436,-0.36404601,1.1582056,0.79254079,0.77669269,-0.45324206,0.8331421,0.51761711,-0.26418343
6121,12,Shaanxi,2021,384606816,30476.6,4160,4224,0.045000002,0.13600001,0.071999997,0.066,0.071000002,0.061000001,1.503,0.18000001,0,10.324715,19.767733,0.52033943,0.51701415,1.0692729,1.1386455,-0.38857919,0.82471669,1.1956381,1.0514281,-0.4621008,1.0592322,0.31781238,-0.23785381
6122,12,Shaanxi,2022,385799168,33035.602,4369,4064,0.045000002,0.134,0.07,0.066,0.071999997,0.059999999,1.472,0.168,0,10.405341,19.770828,0.57116848,0.47848162,1.0692729,1.0546899,-0.39266804,0.82471669,1.276257,0.95984948,-0.46709391,1.0297836,0.33144179,-0.24636719
6123,12,Shaanxi,2023,427613184,33976.5,4572,4356,0.046999998,0.13699999,0.071000002,0.066,0.072999999,0.059999999,1.53,0.215,0,10.433424,19.87373,0.62053835,0.54880351,1.3142043,1.1806227,-0.3906236,0.82471669,1.3568766,0.95984948,-0.45775196,1.1447718,0.35117009,-0.21029589
4400,13,Guangdong,2000,243059520,10958.4,116,222,0.022,0.066,0.050000001,0.01,0.034000002,0.029999999,2.9189999,0.147,0,9.3018618,19.308817,-0.46316683,-0.44678098,-1.7474444,-1.7997941,-0.43355665,-0.87304491,-1.7872802,-1.7875015,-0.23402865,-1.9346443,-0.14607032,-0.7199741
4401,13,Guangdong,2001,252345792,12319.2,153,287,0.023,0.068999998,0.046999998,0.01,0.035999998,0.029999999,2.7539999,0.107,0,9.4189138,19.346312,-0.45416838,-0.43112713,-1.6249784,-1.673861,-0.43968993,-0.87304491,-1.6260417,-1.7875015,-0.26060486,-1.8224503,-0.17023684,-0.71696442
4402,13,Guangdong,2002,265486400,13848.6,232,360,0.025,0.079000004,0.050999999,0.011,0.041000001,0.037,2.517,0.31400001,0,9.5359392,19.397074,-0.43495548,-0.41354665,-1.3800464,-1.2540838,-0.43151221,-0.84272772,-1.2229444,-1.1464528,-0.29877794,-1.3413293,-0.28822812,-0.65254742
4403,13,Guangdong,2003,305345024,16286.6,321,505,0.027000001,0.078000002,0.043000001,0.011,0.039999999,0.035999998,2.2060001,0.23100001,0,9.6980982,19.536953,-0.41331056,-0.37862656,-1.1351144,-1.2960615,-0.44786766,-0.84272772,-1.303564,-1.2380314,-0.34887004,-1.3418642,-0.26891333,-0.68102866
4404,13,Guangdong,2004,348366784,18994,461,592,0.029999999,0.082999997,0.039999999,0.011,0.041999999,0.041000001,1.973,0.29899999,0,9.8518782,19.668766,-0.37926236,-0.35767448,-0.76771677,-1.0861732,-0.45400095,-0.84272772,-1.1423252,-0.78013927,-0.38639888,-1.0088415,-0.34587914,-0.64321983
4405,13,Guangdong,2005,371462016,22366.1,695,785,0.028000001,0.088,0.041000001,0.016000001,0.048999999,0.041000001,1.6569999,0.32300001,0,10.015302,19.732958,-0.32235324,-0.3111946,-1.0126485,-0.8762846,-0.45195651,-0.69114184,-0.57798928,-0.78013927,-0.43729636,-0.87832218,-0.2977494,-0.6499514
4406,13,Guangdong,2006,383360096,26403.1,970,954,0.028999999,0.093999997,0.039000001,0.015,0.050000001,0.041999999,1.446,0.37,0,10.181236,19.764484,-0.25547287,-0.27049461,-0.89018273,-0.6244185,-0.45604536,-0.72145903,-0.49736974,-0.68856108,-0.47128168,-0.73461193,-0.3056981,-0.63592672
4407,13,Guangdong,2007,392957056,32308.5,1155,1181,0.028000001,0.089000002,0.028000001,0.014,0.048,0.043000001,1.27,0.15700001,0,10.383085,19.789211,-0.21048063,-0.21582657,-1.0126485,-0.83430678,-0.4785341,-0.75177622,-0.65860856,-0.59698254,-0.49962962,-0.86105031,-0.24066995,-0.67335814
4408,13,Guangdong,2008,397043712,37351.5,1479,1511,0.030999999,0.093999997,0.024,0.023,0.046,0.041999999,1.108,0.15700001,0,10.528129,19.799557,-0.13168339,-0.13635321,-0.6452508,-0.6244185,-0.48671183,-0.47892165,-0.8198474,-0.68856108,-0.52572262,-0.8008576,-0.11045281,-0.67933673
4409,13,Guangdong,2009,420275360,40215.699,2240,1986,0.030999999,0.093999997,0.021,0.054000001,0.052000001,0.046,1.1619999,0.198,0,10.602013,19.856421,0.053392828,-0.021959728,-0.6452508,-0.6244185,-0.49284512,0.46091071,-0.33613086,-0.32224753,-0.51702493,-0.63751829,0.25360981,-0.67301255
4410,13,Guangdong,2010,462201728,46821.301,2797,2859,0.033,0.104,0.024,0.101,0.052999999,0.046999998,0.96200001,0.27900001,0,10.754093,19.951511,0.18885598,0.18828344,-0.40031886,-0.20464122,-0.48671183,1.8858178,-0.25551158,-0.23066932,-0.54923856,-0.50470018,0.78956211,-0.70509249
4411,13,Guangdong,2011,519080544,54009.602,3175,3497,0.034000002,0.109,0.021,0.111,0.055,0.046999998,0.89300001,0.25799999,0,10.896917,20.06757,0.2807861,0.34193194,-0.27785265,0.005247098,-0.49284512,2.1889894,-0.09427274,-0.23066932,-0.56035221,-0.40718079,0.956792,-0.69265145
4412,13,Guangdong,2012,528102848,58057.602,4223,4524,0.039999999,0.114,0.024,0.094999999,0.061000001,0.050999999,0.82200003,0.44999999,0,10.969191,20.084801,0.5356611,0.58926266,0.45694274,0.21513572,-0.48671183,1.7039146,0.38944381,0.13564421,-0.57178801,0.069202296,0.88911384,-0.54681975
4413,13,Guangdong,2013,551722944,63757.301,5493,5053,0.039000001,0.111,0.02,0.123,0.059,0.048999999,0.77600002,0.27200001,0,11.062839,20.128557,0.84452683,0.71666086,0.33447701,0.089202672,-0.49488956,2.5527956,0.22820497,-0.047512557,-0.57919717,-0.18923177,1.4048889,-0.60125118
4414,13,Guangdong,2014,552862336,69593.398,5926,6277,0.039999999,0.112,0.022,0.1,0.057,0.050000001,0.72899997,0.23899999,0,11.150425,20.130619,0.94983298,1.0114348,0.45694274,0.13118047,-0.49080068,1.8555006,0.066966116,0.044065997,-0.58676738,-0.17331396,1.3608283,-0.53028017
4415,13,Guangdong,2015,546155392,75820.797,8161,9119,0.039999999,0.124,0.021,0.126,0.061999999,0.052000001,0.74900001,0.31900001,0,11.236128,20.118414,1.4933879,1.695869,0.45694274,0.63491267,-0.49284512,2.6437471,0.47006309,0.22722276,-0.58354598,-0.03784265,2.0846961,-0.44334662
4416,13,Guangdong,2016,548850880,83493.398,12767,12327,0.039000001,0.125,0.021,0.115,0.064000003,0.057,0.68300003,0.25999999,0,11.332522,20.123337,2.6135733,2.4684465,0.33447701,0.67689043,-0.49284512,2.3102582,0.63130224,0.6851145,-0.59417647,-0.080773301,2.8049941,-0.27597493
4417,13,Guangdong,2017,550385216,93004.797,17502,18834,0.039000001,0.126,0.018999999,0.18000001,0.064999998,0.057999998,0.60500002,0.315,1,11.440407,20.126129,3.7651317,4.0355167,0.33447701,0.71886826,-0.496934,4.2808743,0.71192122,0.77669269,-0.60673976,-0.41605872,4.6567669,-0.20202196
4418,13,Guangdong,2018,571610752,101875.9,22807,21962,0.041999999,0.13699999,0.02,0.199,0.072999999,0.064000003,0.58700001,0.44800001,1,11.53151,20.163969,5.055315,4.7888279,0.70187467,1.1806227,-0.49488956,4.8569007,1.3568766,1.3261634,-0.60963899,-0.097407669,5.6135392,-0.001578796
4419,13,Guangdong,2019,578728128,110468.1,21191,25154,0.041000001,0.133,0.018999999,0.26899999,0.068999998,0.061999999,0.54699999,0.30700001,1,11.612482,20.176344,4.6623015,5.5575519,0.57940894,1.0127121,-0.496934,6.9791021,1.0343989,1.1430062,-0.61608171,-0.46296877,6.5164042,-0.13891378
4420,13,Guangdong,2020,600456000,113708.9,22988,31283,0.048999999,0.148,0.02,0.16599999,0.075999998,0.064999998,0.54799998,0.51300001,1,11.641397,20.2132,5.0993342,7.0335889,1.5591363,1.6423777,-0.49488956,3.8564336,1.5987347,1.4177412,-0.61592066,0.16601649,6.2159677,0.28584298
4421,13,Guangdong,2021,640688576,127577.4,25518,26552,0.048,0.14300001,0.018999999,0.17200001,0.074000001,0.061000001,0.51700002,0.34599999,1,11.756478,20.278053,5.7146339,5.8942299,1.4366705,1.4324894,-0.496934,4.0383372,1.4374962,1.0514281,-0.62091374,-0.032271877,6.1052165,0.19818695
4422,13,Guangdong,2022,634197568,132547.09,25260,23173,0.048999999,0.139,0.018999999,0.17,0.074000001,0.059999999,0.45699999,0.32600001,1,11.794693,20.267872,5.6518879,5.080471,1.5591363,1.2645782,-0.496934,3.9777026,1.4374962,0.95984948,-0.6305778,0.027749514,5.6947846,0.13257708
4423,13,Guangdong,2023,690722560,137905.41,26996,21662,0.048999999,0.13699999,0.02,0.167,0.072999999,0.061000001,0.396,0.31900001,1,11.834323,20.353249,6.0740852,4.7165794,1.5591363,1.1806227,-0.49488956,3.8867509,1.3568766,1.0514281,-0.64040297,0.003714313,5.6987982,0.1361126
4500,14,Guangxi,2000,94638536,2096.7,22,41,0.02,0.064999998,0.213,0.008,0.033,0.030999999,9.8219995,0.109,0,7.6481199,18.365576,-0.48602775,-0.4903709,-1.9923763,-1.8417718,-0.10031448,-0.93367922,-1.8678998,-1.6959231,0.87782305,-1.9470265,-0.063858107,0.040644538
4501,14,Guangxi,2001,99131712,2302.8,25,33,0.023,0.074000001,0.301,0.008,0.037999999,0.035999998,9.3859997,0.324,0,7.7418809,18.411961,-0.48529816,-0.49229753,-1.6249784,-1.4639723,0.079595387,-0.93367922,-1.4648029,-1.2380314,0.80759746,-1.4706569,-0.19619338,0.18393041
4502,14,Guangxi,2002,104441872,2552.8,37,48,0.026000001,0.071999997,0.211,0.011,0.035999998,0.035,9.9320002,0.198,0,7.8449459,18.464142,-0.48237973,-0.4886851,-1.2575804,-1.547928,-0.10440335,-0.84272772,-1.6260417,-1.3296096,0.89554065,-1.4871562,-0.16476481,0.12210398
4503,14,Guangxi,2003,119919256,2833.6001,37,44,0.027000001,0.075999998,0.21699999,0.01,0.039000001,0.035,9.7510004,0.18700001,0,7.9493032,18.602329,-0.48237973,-0.48964843,-1.1351144,-1.3800172,-0.092136778,-0.87304491,-1.3841833,-1.3296096,0.86638737,-1.3338972,-0.21970205,0.13977093
4504,14,Guangxi,2004,147368496,3348.8999,38,59,0.028000001,0.082999997,0.223,0.013,0.044,0.037999999,7.77,0.289,0,8.1163874,18.808447,-0.48213655,-0.486036,-1.0126485,-1.0861732,-0.079870172,-0.78209335,-0.98108631,-1.0548745,0.54731178,-1.0311488,-0.30692774,0.02486008
4505,14,Guangxi,2005,166502112,3789.5,57,70,0.028000001,0.083999999,0.207,0.009,0.041999999,0.037,6.6479998,0.15700001,0,8.2399893,18.930519,-0.4775157,-0.48338687,-1.0126485,-1.0441954,-0.11258107,-0.9033621,-1.1423252,-1.1464528,0.36659357,-1.0926093,-0.34167898,-0.090770215
4506,14,Guangxi,2006,178175344,4479.7998,52,79,0.032000002,0.090999998,0.235,0.014,0.046,0.043000001,6.2030001,0.34200001,0,8.4073334,18.99828,-0.47873172,-0.48121941,-0.52278459,-0.75035155,-0.055337019,-0.75177622,-0.8198474,-0.59698254,0.29491839,-0.62347603,-0.43407083,-0.024669379
4507,14,Guangxi,2007,212773712,5556.3999,86,90,0.028999999,0.092,0.17200001,0.007,0.050000001,0.039999999,4.796,0.16,0,8.6227055,19.175739,-0.47046286,-0.47857031,-0.89018273,-0.70837373,-0.18413612,-0.96399641,-0.49736974,-0.87171781,0.068295829,-0.71278363,-0.49661577,-0.22250487
4508,14,Guangxi,2008,215478448,6561.8999,109,90,0.028999999,0.090999998,0.149,0.014,0.046,0.045000002,4.743,0.148,0,8.7890358,19.188372,-0.46486923,-0.47857031,-0.89018273,-0.75035155,-0.23115802,-0.75177622,-0.8198474,-0.41382575,0.059759233,-0.70073575,-0.44008917,-0.25999194
4509,14,Guangxi,2009,231890160,7243.3999,124,105,0.035999998,0.101,0.15000001,0.027000001,0.052999999,0.046,4.3239999,0.301,0,8.887846,19.261774,-0.46122122,-0.47495788,-0.032921158,-0.33057427,-0.22911359,-0.35765296,-0.25551158,-0.32224753,-0.007728246,-0.17297316,-0.47422662,-0.22392423
4510,14,Guangxi,2010,245827232,8712,186,168,0.037,0.106,0.127,0.029999999,0.055,0.048999999,3.517,0.33399999,0,9.0724564,19.320139,-0.44614273,-0.4597857,0.089545049,-0.12068596,-0.2761355,-0.26670149,-0.09427274,-0.047512557,-0.13771003,0.030646916,-0.50843155,-0.286953
4511,14,Guangxi,2011,270331744,10472.7,247,187,0.034000002,0.102,0.082999997,0.026000001,0.050999999,0.046,2.8510001,0.097999997,0,9.2565269,19.415161,-0.43130746,-0.45520997,-0.27785265,-0.28859681,-0.36609045,-0.38797015,-0.41675046,-0.32224753,-0.24498124,-0.29944697,-0.45795926,-0.44100121
4512,14,Guangxi,2012,288017888,11496.6,616,327,0.035,0.109,0.102,0.028999999,0.057,0.050999999,2.8789999,0.20200001,0,9.3498068,19.478533,-0.34156615,-0.42149398,-0.15538691,0.005247098,-0.32724625,-0.29701865,0.066966116,0.13564421,-0.24047136,0.073000789,-0.48253143,-0.35093072
4513,14,Guangxi,2013,296261248,12680.6,997,389,0.039999999,0.109,0.086999997,0.027000001,0.054000001,0.048,2.4319999,0.139,0,9.4478283,19.506752,-0.24890645,-0.40656263,0.45694274,0.005247098,-0.35791272,-0.35765296,-0.17489201,-0.13909078,-0.31246874,0.085431278,-0.46516895,-0.38653827
4514,14,Guangxi,2014,299701120,13856.7,1554,507,0.037999999,0.123,0.092,0.028999999,0.061999999,0.052000001,2.474,0.26899999,0,9.5365238,19.518297,-0.11344329,-0.37814489,0.21201079,0.5929352,-0.34769055,-0.29701865,0.47006309,0.22722276,-0.30570385,0.45030174,-0.48141244,-0.31194705
4515,14,Guangxi,2015,293584704,15030.2,1988,639,0.037999999,0.119,0.092,0.041999999,0.063000001,0.052000001,2.2650001,0.20900001,0,9.6178169,19.497677,-0.007893911,-0.34635553,0.21201079,0.42502436,-0.34769055,0.097104572,0.55068266,0.22722276,-0.33936703,0.39082906,-0.28967676,-0.34613585
4516,14,Guangxi,2016,309446112,16417.199,2812,727,0.037999999,0.122,0.079999998,0.037999999,0.061999999,0.054000001,2.0680001,0.131,0,9.7060852,19.550295,0.192504,-0.32516265,0.21201079,0.55095738,-0.37222373,-0.024164131,0.47006309,0.41037953,-0.37109742,0.43362755,-0.24897176,-0.34416381
4517,14,Guangxi,2017,312652736,18071.699,2812,1069,0.043000001,0.124,0.102,0.029999999,0.061999999,0.055,2.3310001,0.162,0,9.8021021,19.560604,0.192504,-0.24279934,0.82434088,0.63491267,-0.32724625,-0.26670149,0.47006309,0.50195771,-0.32873654,0.66526377,-0.34552428,-0.2359194
4518,14,Guangxi,2018,322487520,19951.699,1872,1260,0.048,0.138,0.113,0.030999999,0.071999997,0.063000001,1.943,0.36199999,0,9.9010696,19.591576,-0.036105268,-0.19680113,1.4366705,1.2226005,-0.30475754,-0.2363843,1.276257,1.2345848,-0.39123091,1.4645951,-0.64953619,-0.14280552
4519,14,Guangxi,2019,322055424,21341.5,1275,1510,0.046999998,0.134,0.096000001,0.033,0.071000002,0.064000003,2.1849999,0.289,0,9.9684086,19.590235,-0.18129647,-0.13659403,1.3142043,1.0546899,-0.33951285,-0.17574996,1.1956381,1.3261634,-0.35225248,1.3892242,-0.64553422,-0.16505271
4520,14,Guangxi,2020,333517920,22250.699,1575,2001,0.044,0.14,0.097999997,0.035999998,0.075999998,0.067000002,2.122,0.308,0,10.010129,19.625208,-0.10833607,-0.018347302,0.94680667,1.306556,-0.33542398,-0.084798485,1.5987347,1.6008984,-0.36239976,1.5241537,-0.57702422,-0.138482
4521,14,Guangxi,2021,350229248,25311.5,1747,1700,0.045000002,0.14399999,0.083999999,0.025,0.07,0.061999999,1.898,0.183,0,10.139014,19.674099,-0.066505432,-0.090836644,1.0692729,1.4744666,-0.36404601,-0.41828731,1.1150185,1.1430062,-0.39847898,1.3538373,-0.64579147,-0.18605632
4522,14,Guangxi,2022,351706944,26419.699,1870,1586,0.045000002,0.147,0.085000001,0.025,0.068000004,0.063000001,1.788,0.191,0,10.181865,19.678308,-0.036591668,-0.11829107,1.0692729,1.6004,-0.36200157,-0.41828731,0.95377994,1.2345848,-0.41619644,1.3699703,-0.65157819,-0.19109248
4523,14,Guangxi,2023,371606528,27501.699,1989,1445,0.045000002,0.15099999,0.085000001,0.024,0.068999998,0.064999998,1.7309999,0.219,0,10.222003,19.733347,-0.007650709,-0.15224788,1.0692729,1.7683104,-0.36200157,-0.44860449,1.0343989,1.4177412,-0.42537731,1.4947175,-0.70020038,-0.17508663
6500,15,Xinjiang,2000,69036448,1374.1,12,27,0.023,0.067000002,0.35699999,0.011,0.033,0.029999999,2.993,0.182,0,7.2255545,18.050146,-0.48845977,-0.4937425,-1.6249784,-1.7578163,0.19408348,-0.84272772,-1.8678998,-1.7875015,-0.22210962,-1.8316016,-0.15356834,-0.34830594
6501,15,Xinjiang,2001,73178232,1506,16,26,0.021,0.071999997,0.398,0.01,0.035999998,0.032000002,5.1360002,0.20200001,0,7.3172126,18.108408,-0.48748696,-0.49398333,-1.8699104,-1.547928,0.27790514,-0.87304491,-1.6260417,-1.6043446,0.12305894,-1.704248,-0.1620446,-0.10219099
6502,15,Xinjiang,2002,77913872,1630.5,12,38,0.028000001,0.081,0.48800001,0.013,0.041999999,0.035999998,3.026,0.48500001,0,7.3966422,18.171114,-0.48845977,-0.4910934,-1.0126485,-1.1701285,0.46190387,-0.78209335,-1.1423252,-1.2380314,-0.21679437,-1.1008275,-0.32558024,-0.077147305
6503,15,Xinjiang,2003,90159504,1909.3,26,40,0.028000001,0.082000002,0.34799999,0.012,0.043000001,0.037,4.7020001,0.403,0,7.554492,18.317091,-0.48505494,-0.49061173,-1.0126485,-1.1281507,0.1756836,-0.81241053,-1.0617056,-1.1464528,0.053155467,-1.0678325,-0.33710593,-0.092049636
6504,15,Xinjiang,2004,104182144,2193.2,15,24,0.028999999,0.086999997,0.375,0.011,0.046,0.037999999,2.336,0.38,0,7.6931171,18.461651,-0.48773018,-0.49446499,-0.89018273,-0.91826236,0.23088324,-0.84272772,-0.8198474,-1.0548745,-0.32793123,-0.87613338,-0.4357219,-0.22726409
6505,15,Xinjiang,2005,115253808,2543,25,43,0.029999999,0.085000001,0.33700001,0.014,0.041999999,0.039999999,2.776,0.285,0,7.8410997,18.562647,-0.48529816,-0.48988923,-0.76771677,-1.0022177,0.1531949,-0.75177622,-1.1423252,-0.87171781,-0.25706133,-0.9168638,-0.39328894,-0.24262021
6506,15,Xinjiang,2006,127684528,2984.5,32,27,0.032000002,0.089000002,0.266,0.013,0.046,0.039000001,2.655,0.26899999,0,8.0011873,18.665073,-0.48359573,-0.4937425,-0.52278459,-0.83430678,0.00804033,-0.78209335,-0.8198474,-0.96329606,-0.27655056,-0.75027949,-0.46164989,-0.30648735
6507,15,Xinjiang,2007,134008352,3536.3999,38,57,0.029999999,0.094999999,0.28,0.012,0.048999999,0.039999999,2.983,0.229,0,8.1708641,18.713413,-0.48213655,-0.48651764,-0.76771677,-0.58244067,0.036662355,-0.81241053,-0.57798928,-0.87171781,-0.22372028,-0.64887112,-0.48995307,-0.24737498
6508,15,Xinjiang,2008,145184816,4183.8999,45,75,0.034000002,0.103,0.24699999,0.014,0.050999999,0.046999998,2.3940001,0.43200001,0,8.3389988,18.793518,-0.48043412,-0.48218274,-0.27785265,-0.246619,-0.030803865,-0.75177622,-0.41675046,-0.23066932,-0.31858927,-0.19813162,-0.61357379,-0.26162297
6509,15,Xinjiang,2009,152750016,4289.5,59,88,0.035999998,0.104,0.292,0.017999999,0.056000002,0.046999998,1.9069999,0.38100001,0,8.363925,18.844313,-0.47702929,-0.47905198,-0.032921158,-0.20464122,0.061195508,-0.63050753,-0.01365316,-0.23066932,-0.39702937,1.45038E-05,-0.6311093,-0.22305731
6510,15,Xinjiang,2010,173836368,5425.3999,75,130,0.030999999,0.097999997,0.19400001,0.026000001,0.052000001,0.046999998,1.432,0.156,0,8.5988464,18.973625,-0.47313809,-0.46893719,-0.6452508,-0.45650762,-0.13915865,-0.38797015,-0.33613086,-0.23066932,-0.47353661,-0.37328434,-0.46718138,-0.45021656
